content,read,time,class_label
看样子，20日线非破不可，大概率回踩补缺。,192,2021/7/24 9:36,Negative
握住自己本金高抛低吸,212,2021/7/24 9:41,Neutral
疯牛的获利盘出逃，洗盘后继续慢牛，打倒空狗,153,2021/7/24 9:45,Negative
今天开始持续下跌，同志们别抱希望了，昨天是障眼法。,208,2021/7/24 9:46,Negative
这个高位置，，银行，保险，券商，东方财富，贵州茅台,296,2021/7/24 9:48,Neutral
根本没人买,228,2021/7/24 9:52,Negative
今天亏钱了，最后200股顺网科技止损，大盘很会骗人[哭,353,2021/7/24 9:53,Negative
股票都套着[怒],281,2021/7/24 9:57,Negative
半小时北上流出超五十三亿，现在空仓是最好操作。,450,2021/7/24 9:58,Negative
中期高转送潜力股之首，605288凯迪股份有盘小绩优，业,281,2021/7/24 9:58,Neutral
我发起了一个投票，【#上证指数#上证指数会不会打到30,1141,2021/7/24 9:59,Neutral
转发,290,2021/7/24 10:10,Neutral
快跑吧,177,2021/7/24 10:10,Negative
只有空仓，轻仓的我此刻不紧不慢的，做好早餐，静观瀑,1037,2021/7/24 10:13,Negative
今天北上资金跑的很快，提防周末消息的不确定性。[微,311,2021/7/24 10:23,Negative
来回砸,179,2021/7/24 10:24,Negative
外资跑了,199,2021/7/24 10:25,Negative
割散户趋势,215,2021/7/24 10:26,Negative
跌吧。跌吧。。相约跌吧。。。除了跌，，，就不会其他,153,2021/7/24 10:27,Negative
炒股炒得你们怀疑人生,154,2021/7/24 10:27,Negative
熟悉的跳水要来了,178,2021/7/24 10:30,Negative
这个高位置，，银行，保险，券商，东方财富，贵州茅台,201,2021/7/24 10:30,Neutral
外资在逃跑A股要大跌了[卖出][卖出][卖出][卖出][卖出,267,2021/7/24 10:31,Negative
跑了，没意思，天天诱多，,174,2021/7/24 10:31,Negative
光伏，下一个暴风眼...,240,2021/7/24 10:32,Neutral
今天回不来了,203,2021/7/24 10:34,Negative
牛市就是大起大落。鲁迅语,203,2021/7/24 10:36,Neutral
低位盘局票可以持有，其它只能等地量散兵坑在介入,222,2021/7/24 10:37,Negative
能走的赶紧走,167,2021/7/24 10:38,Negative
北向资金流出八十多亿了,180,2021/7/24 10:39,Negative
贵州茅台多杀多，，，，,228,2021/7/24 10:42,Negative
减持潮太猛烈,188,2021/7/24 10:45,Neutral
天天套，不买，不做为好,130,2021/7/24 10:46,Negative
哈哈，北向也没见过这么震荡的股市，吓坏了,148,2021/7/24 10:47,Neutral
蹲一下，为了更好的起跳,322,2021/7/24 10:50,Negative
快摘帽了。快买吧,147,2021/7/24 10:54,Positive
牛市已经悄悄开始了,141,2021/7/24 10:54,Positive
本轮会不会走成急拉诱多套人的走势,200,2021/7/24 10:54,Negative
昨天就说了诱多，调整没结束，二成仓。,165,2021/7/24 10:57,Negative
感觉主力针对市场利空没有分歧。主要部分散户恋恋不舍,293,2021/7/24 10:57,Neutral
再回到2800,148,2021/7/24 11:07,Negative
复合型头部初现 大盘中期调整确立,139,2021/7/24 11:07,Negative
考验20日支撑,508,2021/7/24 11:08,Neutral
这大盘跌得莫名其妙！跟着A50期指大跌！,164,2021/7/24 11:08,Negative
洗洗更健康，不放量向下不怕，就怕蹭蹭向上！,306,2021/7/24 11:11,Negative
一网打尽,202,2021/7/24 11:13,Negative
今天估计V不起来了，不要上当啊,190,2021/7/24 11:13,Negative
我发起了一个投票，【#上证指数#这是上证指数会涨到哪,845,2021/7/24 11:15,Neutral
大盘摇摇欲坠，你们进么？,181,2021/7/24 11:15,Negative
又完犊子了！,138,2021/7/24 11:16,Negative
跳水比赛是为啥啊[大笑][大笑][大笑],164,2021/7/24 11:16,Negative
三浪走完了，走四浪，回调得很长时间，等吧,227,2021/7/24 11:18,Negative
3270不保，下杀100点，告别牛市，7月底3200不保，清仓,149,2021/7/24 11:18,Negative
昨天不亡今天来,142,2021/7/24 11:18,Negative
牛来了，兄弟们上,145,2021/7/24 11:23,Positive
国股的点位都是机构定的没什么价值都快跑吧！,161,2021/7/24 11:24,Negative
现在已经分不清是牛来了还是熊来了！,176,2021/7/24 11:25,Neutral
慢牛？不存在的，尘归尘，土归土，3000以下欢迎你,144,2021/7/24 11:26,Negative
还好买的军工，清仓，已经恐慌了，没得救了,258,2021/7/24 11:27,Negative
这是怎么了[怒],105,2021/7/24 11:28,Neutral
涨一周，一天就跌回去,135,2021/7/24 11:28,Negative
真是慢牛行情，慢涨快跌，涨4天的跌只用一天,216,2021/7/24 11:30,Negative
银行保险白酒拼着老命砸盘,221,2021/7/24 11:30,Negative
大盘没戏咯，又要开始下跌模式，真是让人失望。,184,2021/7/24 11:30,Negative
又回29OO,127,2021/7/24 13:01,Negative
快跌，快跌，哦,102,2021/7/24 13:01,Negative
这是要干什么？？？,100,2021/7/24 13:02,Neutral
风云突变！[俏皮],89,2021/7/24 13:02,Neutral
把我100股砸出去，压死骆驼最后一颗韭菜,134,2021/7/24 13:03,Negative
使劲砸！砸到底！,117,2021/7/24 13:05,Negative
创业板面临大的调整，既有可能下调到72日均线下方。,186,2021/7/24 13:06,Negative
还会跌，跌到3210,223,2021/7/24 13:09,Negative
真正的大跳始于今天,147,2021/7/24 13:09,Negative
今天跌120点是你的起点150点是终点,214,2021/7/24 13:11,Negative
遍地是黄金！,145,2021/7/24 13:11,Positive
一百点就行了，别太过啊……,110,2021/7/24 13:11,Neutral
好很,134,2021/7/24 13:12,Neutral
一周白搞。。,169,2021/7/24 13:12,Neutral
大概率回踩3152了。开始建底仓。反人性的市场！,214,2021/7/24 13:12,Negative
牛市了,114,2021/7/24 13:13,Positive
完犊子了,137,2021/7/24 13:13,Negative
补缺口了,116,2021/7/24 13:13,Negative
双顶，牛市结束。,135,2021/7/24 13:13,Negative
韭菜真多，我2700点满仓、3450点清仓美滋滋，不知道哪,153,2021/7/24 13:13,Negative
一首凉凉送给我和你。,135,2021/7/24 13:13,Negative
今天收盘要守住3264啊！不然我就爆仓了。,253,2021/7/24 13:16,Negative
睡不着，吃不香，精神恍惚，唯有泪千行,161,2021/7/24 13:18,Negative
这市场太健康了，说大跌就大跌,132,2021/7/24 13:20,Negative
牛来了喂,121,2021/7/24 13:23,Positive
没有券商带头，大盘都起不来,123,2021/7/24 13:24,Neutral
运气好，这个月的几次大跌都躲过去了[微笑]。,139,2021/7/24 13:25,Negative
现在A股的价值洼地就是工程建设版块，现在不拉涨更待,140,2021/7/24 13:28,Neutral
熊市第几浪，暴跌弟几浪,120,2021/7/24 13:28,Negative
缩量下跌。后期还得，而且李大霄还出来说话。此人一说,148,2021/7/24 13:29,Negative
谁给解释北向资金到底是什么资金,243,2021/7/24 13:32,Neutral
下周新三板暴涨,308,2021/7/24 13:37,Positive
快别牛市了3000点来回上下挣得挺好的弄个牛市净亏钱,121,2021/7/24 13:37,Negative
万亿保险资金终于可以进场了，上下的筹码也终于松动了,157,2021/7/24 13:38,Positive
这是要跌跌不休么(;;`),110,2021/7/24 13:39,Negative
走势很健康啊！没问题大家不要怕，捂股不动,160,2021/7/24 13:39,Neutral
军工稀土农业，太高了注意风险，,108,2021/7/24 13:41,Negative
3458.79会不会是今年的最高峰？,142,2021/7/24 13:41,Neutral
今天收盘3190，如果说错让我一辈子不中新股。,134,2021/7/24 13:42,Neutral
中国股市！！！,115,2021/7/24 13:42,Neutral
牛市骗你没商量！,369,2021/7/24 13:43,Negative
今天绝对还会下跌,108,2021/7/24 13:44,Negative
尾盘拉吧拉,117,2021/7/24 13:46,Positive
大牛市来了,127,2021/7/24 13:49,Positive
放量下跌，北上资金出来100多亿，给认为调整机会的人,144,2021/7/24 13:50,Negative
踩踏事故，爆发,118,2021/7/24 13:51,Negative
目标,157,2021/7/24 13:51,Neutral
这波牛市太可怕了,124,2021/7/24 13:52,Positive
要死不活的，来吧，先暴跌一个补个缺,136,2021/7/24 13:52,Negative
又是一片哀嚎,117,2021/7/24 13:53,Negative
终于等到你还好我没放弃,101,2021/7/24 13:55,Neutral
继续努力跌啊！补跳空缺口，必然啊！坚决买入不动摇呀,162,2021/7/24 13:57,Negative
全球c杀满仓换成周线启动的黄金概念板块个股按照今天,208,2021/7/24 13:57,Positive
这“牛市”比熊市还恐怖，各位感觉到了吗？,141,2021/7/24 13:58,Negative
说好的指数重编要涨到4000点呢[大哭][大哭][大哭],137,2021/7/24 13:58,Neutral
看这个样子，要跌150个点才算,148,2021/7/24 13:58,Negative
爱国的股民应该买进至少不能卖[加油][加油][加油],111,2021/7/24 13:58,Positive
"还要杀！我天了,服了！",146,2021/7/24 13:58,Negative
超短线3210位置可以买了,132,2021/7/24 13:58,Positive
噢力给,151,2021/7/24 14:00,Neutral
嘻嘻嘻。,119,2021/7/24 14:01,Neutral
谁在做空？,132,2021/7/24 14:01,Negative
想做什么？,124,2021/7/24 14:01,Neutral
跌停才好,126,2021/7/24 14:02,Negative
我只想说:饿死胆小的!撑死胆大的!,118,2021/7/24 14:02,Negative
兄弟们开始反攻了！,132,2021/7/24 14:04,Positive
深似海[捂脸],130,2021/7/24 14:05,Negative
韭菜还在路上就开始收割了，牛逼啊我大A！,112,2021/7/24 14:06,Negative
证券股跌停，行情有变，快跑,128,2021/7/24 14:07,Negative
这个跌幅又够下周慢慢涨了,111,2021/7/24 14:07,Positive
牛回头[抄底][抄底][抄底],116,2021/7/24 14:08,Positive
，美股反弹不大，回落也不大。你反弹不大。回落特别大,122,2021/7/24 14:08,Negative
股市这么大波动，真的正常吗？,113,2021/7/24 14:08,Neutral
都别买了，下周跟我抄底证券或者银行去,154,2021/7/24 14:08,Negative
看这势头儿要补两个缺口。,128,2021/7/24 14:08,Negative
洗洗更健康[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓,125,2021/7/24 14:09,Negative
节奏感很重要，空仓的朋友们吃鸡～～～,137,2021/7/24 14:09,Negative
为什么a股的缺口必须要补啊？,189,2021/7/24 14:10,Negative
跌破3000,129,2021/7/24 14:10,Negative
牛市，哈哈，逗不逗,115,2021/7/24 14:10,Positive
快点把缺口补了得了，墨迹,102,2021/7/24 14:10,Negative
缺口就是不补呢,122,2021/7/24 14:12,Negative
大跌后都要反弹，赶紧买入吧，下周最少涨两天,104,2021/7/24 14:12,Positive
唉……搞不赢，还是都自己收拾铺盖回来吧，等都让人家,278,2021/7/24 14:12,Negative
在大A已经看惯了大风大浪[大笑],146,2021/7/24 14:13,Neutral
创业板注册制下周一开始执行吗,197,2021/7/24 14:13,Neutral
光大证券是砸盘龙头吧,140,2021/7/24 14:14,Negative
3090,114,2021/7/24 14:15,Neutral
明明不该进，还乐乐呵呵的上午往里跑,119,2021/7/24 14:16,Negative
还等啥！满仓干！,99,2021/7/24 14:16,Positive
下周垃圾股市继续大跌。跌幅150-200点以上,127,2021/7/24 14:17,Negative
伪牛市结束了吧,135,2021/7/24 14:18,Negative
六月份进的韭菜全部站岗，可怜！,285,2021/7/24 14:18,Negative
把缺口补了，不然真不放心,115,2021/7/24 14:19,Negative
老铁们别跑，你们都跑了还这么玩。我还是回拉高的,94,2021/7/24 14:20,Negative
根本原因都不知道还天天做股评喊涨喊跌，垃圾神棍滚一,126,2021/7/24 14:20,Neutral
这次知道了，股票，愿赌服输，水火无情，好在我进股市,129,2021/7/24 14:23,Neutral
死喔！！！！这样跌！我不想呼吸了！！！,128,2021/7/24 14:23,Negative
大盘跌了，持仓的亏钱了，空仓的也没必要在此热烈庆祝,160,2021/7/24 14:23,Negative
有本事继续跌呀,228,2021/7/24 14:24,Negative
股市能涨到你想不到的程度，也能跌到你想不到的程度，,131,2021/7/24 14:24,Neutral
大家可以到下我的记录，神预测，预测了本周后两天的下,133,2021/7/24 14:25,Neutral
今天感觉被外资彻底砸蒙圈了。还好损失不大，仓位很小,3763,2021/7/24 14:26,Negative
两点半，再跳一下,108,2021/7/24 14:26,Negative
明天跌下去3150再上来的话，可以补仓三分之一。别多补,136,2021/7/24 14:27,Negative
就是卧倒就是卧倒就是卧倒,133,2021/7/24 14:27,Negative
机构从5G，芯片科技股票抢先出逃、趋势已破,930,2021/7/24 14:29,Negative
有本事拉红盘给我们看看,132,2021/7/24 14:31,Positive
啦红盘我就服你不然散户看着你红盘不走如果出现黑天鹅,125,2021/7/24 14:33,Neutral
今天跌不到位星期一再来一下差不多就开始震荡下跌3000,110,2021/7/24 14:33,Negative
只要外资不外流，小散就猛冲。。。可怜,113,2021/7/24 14:35,Positive
急跌赶紧抄底，下周一必高开。,210,2021/7/24 14:37,Positive
韭菜涨也割，跌也割！,118,2021/7/24 14:37,Negative
军工板块都松动了，下周怕更难了。,145,2021/7/24 14:37,Neutral
韭菜还是那些韭菜，并没有多的，不要骗自己了，真的那,136,2021/7/24 14:39,Negative
空头无力了！,106,2021/7/24 14:40,Negative
下周继续跌………………,137,2021/7/24 14:44,Negative
这套路真是醉了，周四小跌，周五大跳水，以后周三离场,159,2021/7/24 14:49,Negative
看不懂的股市,125,2021/7/24 14:51,Neutral
回本就清仓删软件从此不碰股市,134,2021/7/24 14:53,Negative
"巴菲特判断股市波段顶部的方法:短期有一定的涨幅,股市",151,2021/7/24 14:55,Neutral
决定退出A股，不知欠我何几，以后江湖不见,154,2021/7/24 14:59,Negative
我发起了一个投票，【#上证指数#有多少沙壁】，快来参,1041,2021/7/24 15:00,Neutral
以后星期五一定清仓，要不一个星期玩4天不够一天跌的,218,2021/7/24 15:00,Negative
新三板，转板上市，高位解禁，套现猛如虎。,379,2021/7/27 9:34,Negative
指标股在力挺强拉，不知能否有效。,232,2021/7/27 9:39,Positive
牛市来了，老乡别跑[赚大了],283,2021/7/27 9:41,Positive
缺口必补？,128,2021/7/27 9:41,Negative
冲高减仓啊,277,2021/7/27 9:41,Negative
券商又在砸盘了,220,2021/7/27 9:42,Negative
嘿嘿今天高开让我周五的亏损赚回来了，清仓走人[傲][,190,2021/7/27 9:46,Negative
我都搞不懂个股大部分跌，指数竟然是涨的[大笑],250,2021/7/27 9:54,Positive
诱多，速撤,223,2021/7/27 9:55,Negative
坚持住啊 牛市，如果继续下跌 ，那就没有牛市了,241,2021/7/27 10:02,Neutral
墨迹,192,2021/7/27 10:03,Neutral
我发起了一个投票，【#上证指数#今日大盘走势】，快来,724,2021/7/27 10:07,Neutral
接盘即是炮灰……,257,2021/7/27 10:08,Negative
小幅反弹一二天，向下寻术支撑,236,2021/7/27 10:13,Negative
今天说不定还要大跌。,186,2021/7/27 10:23,Negative
暴跌，请速速暴跌，缺口不补就不进！,179,2021/7/27 10:28,Negative
别一点一点的拉锯了。赶紧补缺吧,152,2021/7/27 10:33,Negative
追在半山腰，高不高低不低，唯一能做的卧倒装死。,175,2021/7/27 10:33,Negative
这大盘一看就是得了羊癫疯[惊讶],187,2021/7/27 10:34,Neutral
补不补缺口？,304,2021/7/27 10:34,Negative
大盘一凉，保险一拉，完美！,176,2021/7/27 10:34,Negative
总感觉大盘要凉凉[大哭][大哭]，这么走，这两天又得暴,191,2021/7/27 10:36,Negative
大概率下午还要扎猛子[呲牙],181,2021/7/27 10:38,Negative
下午百分之九十得跳水,340,2021/7/27 10:40,Negative
真正的拉升开始了,191,2021/7/27 10:47,Positive
反弹修复，要创新高了,226,2021/7/27 10:58,Positive
这量,201,2021/7/27 11:03,Neutral
高位清仓的举手！,270,2021/7/27 11:09,Negative
准！中国股市第一位明星司马懿马哥，不提前面几年准，,46421,2021/7/27 11:11,Neutral
爽快点，我能受得了[大笑],215,2021/7/27 11:18,Neutral
下一波，补缺。。。,174,2021/7/27 11:20,Negative
券商保险砸盘的力度是大盘的风向标,172,2021/7/27 11:21,Negative
今天的走势如我昨天所料，不到位置坚决不买！现在买了,266,2021/7/27 11:22,Positive
过几天就到60日线了。不急,173,2021/7/27 11:22,Neutral
这厮能下三千吗？,158,2021/7/27 13:02,Neutral
不要再磨叽了，赶紧的下去补缺口吧！,127,2021/7/27 13:07,Negative
仙坛股份故意打压,166,2021/7/27 13:08,Neutral
今天99%都是震荡下跌的！,136,2021/7/27 13:08,Negative
下午看来要补缺口了,116,2021/7/27 13:09,Negative
大跌开始了,136,2021/7/27 13:09,Negative
跌吧！不跌就不叫股市！,160,2021/7/27 13:10,Negative
缺口不能补啊补了牛就死了清仓吧,182,2021/7/27 13:11,Negative
3181保卫战打响。多空双方胜负决战,187,2021/7/27 13:11,Neutral
速度补，快到了,131,2021/7/27 13:13,Positive
来回震荡各股跌的更凶，直接点下探补缺口,119,2021/7/27 13:13,Negative
又跌了寻底呢,170,2021/7/27 13:15,Negative
砸券商就是效果明显啊,176,2021/7/27 13:15,Negative
